# VDIFF	I_in
-0.9997469	-5.43528e-05
-0.8997624	-4.89335e-05
-0.7998237	-4.35134e-05
-0.6998167	-3.80773e-05
-0.5998541	-3.26498e-05
-0.4999047	-2.72198e-05
-0.3999044	-2.17833e-05
-0.2999544	-1.63452e-05
-0.1999625	-1.0901e-05
-0.0999759	-5.4529e-06
-6.0908e-06	1.590883e-10
0.0999791	5.4565e-06
0.1999637	1.09187e-05
0.2999536	1.63864e-05
0.3999046	2.1857e-05
0.4999052	2.73361e-05
0.5998889	3.28192e-05
0.6998502	3.8307e-05
0.7998411	4.38022e-05
0.8998008	4.93024e-05
0.9997984	5.47618e-05
