# VDIFF	I_in
-0.9997086	-5.75057e-05
-0.8997318	-5.17741e-05
-0.7997894	-4.60407e-05
-0.6998006	-4.03014e-05
-0.5998295	-3.45482e-05
-0.4998837	-2.88035e-05
-0.3998921	-2.30519e-05
-0.2999393	-1.72982e-05
-0.1999546	-1.15372e-05
-0.099972	-5.7715e-06
-8.3513e-06	4.311977e-10
0.0999705	5.7753e-06
0.1999541	1.15582e-05
0.2999446	1.73477e-05
0.3998897	2.31413e-05
0.4998833	2.89448e-05
0.599865	3.47539e-05
0.6998192	4.05686e-05
0.7998065	4.63937e-05
0.8997678	5.21674e-05
0.9997508	5.80099e-05
