# VDIFF	I_in
-0.9996905	-6.5106e-05
-0.8997105	-5.86149e-05
-0.7997737	-5.21239e-05
-0.6997787	-4.5625e-05
-0.5998124	-3.91134e-05
-0.4998755	-3.26092e-05
-0.3998785	-2.60968e-05
-0.299932	-1.95827e-05
-0.1999493	-1.30607e-05
-0.0999727	-6.5335e-06
-9.1027e-06	5.468541e-10
0.0999742	6.5393e-06
0.1999511	1.30869e-05
0.2999382	1.96424e-05
0.3998816	2.62031e-05
0.4998766	3.2775e-05
0.5998557	3.93542e-05
0.6998021	4.59408e-05
0.799805	5.24864e-05
0.8997536	5.90965e-05
0.9997361	6.57206e-05
