# VDIFF	I_in
-0.9996189	-6.20722e-05
-0.8996458	-5.58839e-05
-0.7997181	-4.96949e-05
-0.6997361	-4.3498e-05
-0.5997738	-3.72904e-05
-0.499837	-3.10888e-05
-0.3998506	-2.488e-05
-0.29991	-1.8669e-05
-0.1999319	-1.24508e-05
-0.0999633	-6.2281e-06
-4.0004e-06	2.204916e-10
0.0999644	6.2326e-06
0.1999372	1.24728e-05
0.299921	1.87192e-05
0.3998521	2.49689e-05
0.4998417	3.12288e-05
0.5998118	3.74933e-05
0.6997615	4.37641e-05
0.7997426	5.00067e-05
0.8996918	5.62942e-05
0.9996656	6.25913e-05
