# VDIFF	I_in
-0.9997491	-6.6208e-05
-0.8997673	-5.96077e-05
-0.7998289	-5.30057e-05
-0.699832	-4.63978e-05
-0.5998539	-3.97789e-05
-0.4999055	-3.31636e-05
-0.3999035	-2.65407e-05
-0.2999503	-1.99159e-05
-0.1999573	-1.32828e-05
-0.0999737	-6.6443e-06
-1.4964e-06	8.92095e-11
0.0999889	6.6503e-06
0.1999767	1.33076e-05
0.2999731	1.99724e-05
0.3999222	2.66415e-05
0.4999252	3.33204e-05
0.5999125	4.00074e-05
0.6998756	4.67001e-05
0.7998765	5.33674e-05
0.8998348	6.00735e-05
0.999828	6.67904e-05
