# VDIFF	I_in
-0.9996781	-6.69404e-05
-0.899692	-6.02656e-05
-0.7997629	-5.35887e-05
-0.6997756	-4.69059e-05
-0.5998141	-4.02215e-05
-0.4998639	-3.35213e-05
-0.3998702	-2.68253e-05
-0.299928	-2.01285e-05
-0.1999422	-1.3424e-05
-0.0999693	-6.7148e-06
-5.0042e-06	9.800591e-10
0.099972	6.7199e-06
0.1999521	1.3447e-05
0.2999371	2.01814e-05
0.3998773	2.69191e-05
0.4998728	3.36682e-05
0.5998449	4.04222e-05
0.6998004	4.71824e-05
0.7997978	5.39067e-05
0.8997471	6.06887e-05
0.9997261	6.74795e-05
